ga,bmi,age,ivf,gc,weight,height,pred_y
18.354430379746837,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06748067477098206
18.544303797468356,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0682516027346125
18.734177215189874,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06907148524068168
18.924050632911396,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06993857592495333
19.11392405063291,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07085106780920152
19.303797468354432,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07180707722948461
19.49367088607595,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07280462833087209
19.68354430379747,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07384163815667187
19.87341772151899,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07491590237398955
20.063291139240505,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07602510142787655
20.253164556962027,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07716796961833013
20.443037974683545,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07834503626595654
20.632911392405063,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07955700252453693
20.822784810126585,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08080458542282974
21.0126582278481,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08208851766236433
21.20253164556962,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08340954738683234
21.39240506329114,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08476843792099398
21.582278481012658,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08616596747696653
21.77215189873418,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08760292882571803
21.962025316455698,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08908012893154733
22.151898734177216,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0905983885472939
22.341772151898734,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09215854176798642
22.531645569620252,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09376143554061492
22.721518987341774,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09540792912768699
22.911392405063292,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09709889352221686
23.10126582278481,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09883521081178945
23.291139240506332,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.1006177734893459
23.481012658227847,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10244748370834769
23.67088607594937,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10432525248000571
23.860759493670887,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10625199881029047
